open,currentAccountsPayable,researchAndDevelopment,volume,propertyPlantEquipment,otherNonCurrentAssets,nonInterestIncome,dividendPayout,depreciationDepletionAndAmortization,ebitda,comprehensiveIncomeNetOfTax,depreciationAndAmortization,longTermDebtNoncurrent,totalRevenue,otherNonOperatingIncome,company,date,close
66.55,597000000,676000000,228287700,1973000000.0,1290000000,7946000000.0,1292000000,683000000,1240000000,769000000,97000000,6259000000.0,7875000000.0,16000000,JNJ,6/30/2008,64.34
71.09,597000000,676000000,367504200,1973000000.0,1290000000,7946000000.0,1284000000,768000000,1240000000,769000000,97000000,6259000000.0,7875000000.0,16000000,JNJ,9/30/2008,69.28
57.66,597000000,676000000,315194900,1973000000.0,1290000000,7946000000.0,1274000000,715000000,1240000000,769000000,97000000,6259000000.0,7875000000.0,16000000,JNJ,12/31/2008,59.83
49.0,597000000,1518000000,423319700,1973000000.0,1290000000,7946000000.0,1273000000,676000000,4574000000,769000000,676000000,6259000000.0,15026000000.0,75000000,JNJ,3/31/2009,52.6
55.75,5832000000,1638000000,301738000,14502000000.0,2682000000,7946000000.0,1350000000,679000000,4348000000,769000000,679000000,8179000000.0,15239000000.0,6000000,JNJ,6/30/2009,56.8
60.35,6419000000,1617000000,197460800,14815000000.0,3581000000,7946000000.0,1351000000,675000000,4263000000,3345000000,675000000,8259000000.0,14939000000.0,96000000,JNJ,9/30/2009,60.89
63.27,5126000000,1557000000,249947500,14277000000.0,3622000000,7946000000.0,1350000000,734000000,3173000000,4526000000,734000000,8059000000.0,15631000000.0,1594000000,JNJ,3/31/2010,65.2
58.21,4871000000,1648000000,313888500,13881000000.0,3200000000,7946000000.0,1489000000,711000000,4314000000,3449000000,711000000,7937000000.0,15330000000.0,-18000000,JNJ,6/30/2010,59.06
57.67,5477000000,1657000000,209239500,14360000000.0,3552000000,7946000000.0,1484000000,725000000,3730000000,3417000000,725000000,9182000000.0,14982000000.0,292000000,JNJ,9/30/2010,61.96
62.18,5541000000,2213000000,212152900,14759000000.0,3690000000,7946000000.0,1353000000,744000000,4235000000,-2635000000,769000000,8223000000.0,16551000000.0,361000000,JNJ,12/31/2010,61.85
61.25,5701000000,1738000000,241612737,15084000000.0,3705000000,7946000000.0,1480000000,755000000,4588000000,3476000000,755000000,9255000000.0,16173000000.0,13000000,JNJ,3/31/2011,59.25
67.02,5689000000,1882000000,231770300,14974000000.0,4193000000,7946000000.0,1563000000,777000000,5123000000,2776000000,777000000,13680000000.0,16597000000.0,-206000000,JNJ,6/30/2011,66.52
65.66,5730000000,1773000000,264862000,14635000000.0,3905000000,7946000000.0,1558000000,783000000,3920000000,1324000000,783000000,13031000000.0,16005000000.0,308000000,JNJ,9/30/2011,63.69
64.68,5623000000,1982000000,210285200,14553000000.0,3942000000,7946000000.0,1481000000,769000000,4182000000,1469000000,843000000,9156000000.0,15644000000.0,-1100000000,JNJ,12/30/2011,65.58
65.11,5085000000,1645000000,208163900,14824000000.0,3956000000,7946000000.0,1565000000,773000000,5397000000,5002000000,205000000,13010000000.0,16139000000.0,611000000,JNJ,3/30/2012,65.96
62.04,5145000000,344000000,451142100,15622000000.0,3891000000,7946000000.0,1676000000,852000000,2461000000,-256000000,283000000,11525000000.0,16475000000.0,-2008000000,JNJ,6/29/2012,67.56
67.49,5344000000,2602000000,200224200,15845000000.0,3521000000,7946000000.0,1683000000,1005000000,4447000000,4247000000,378000000,11428000000.0,17052000000.0,90000000,JNJ,9/28/2012,68.91
69.8,5725000000,2155000000,232603000,14739000000.0,3773000000,7946000000.0,1555000000,843000000,3618000000,-2346000000,1036000000,12969000000.0,16255000000.0,-2858000000,JNJ,12/31/2012,70.1
75.79,5372000000,1848000000,193396300,15721000000.0,3723000000,7946000000.0,1706000000,1036000000,4721000000,2618000000,335000000,11363000000.0,17505000000.0,-515000000,JNJ,3/28/2013,81.53
84.28,5687000000,1946000000,210552200,15794000000.0,2477000000,7946000000.0,1856000000,990000000,5229000000,3712000000,318000000,9643000000.0,17877000000.0,-172000000,JNJ,6/28/2013,85.86
86.89,6055000000,2220000000,158876500,16127000000.0,2715000000,7946000000.0,1862000000,976000000,4099000000,4446000000,327000000,9748000000.0,17575000000.0,-943000000,JNJ,9/30/2013,86.69
94.41,6266000000,294000000,151086000,16710000000.0,4949000000,7946000000.0,1862000000,1102000000,3267000000,6005000000,383000000,13328000000.0,18355000000.0,-868000000,JNJ,12/31/2013,91.59
91.13,6113000000,1849000000,181324400,15996000000.0,6459000000,7946000000.0,1867000000,1013000000,5911000000,4942000000,351000000,13343000000.0,18115000000.0,-86000000,JNJ,3/31/2014,98.23
101.54,6193000000,2009000000,123993600,16155000000.0,6435000000,7946000000.0,1978000000,952000000,6101000000,3964000000,347000000,13303000000.0,19495000000.0,-226000000,JNJ,6/30/2014,104.62
103.3,6603000000,2023000000,130486054,15804000000.0,5033000000,7946000000.0,1967000000,939000000,7275000000,2374000000,335000000,13152000000.0,18467000000.0,1345000000,JNJ,9/30/2014,106.59
107.89,7633000000,156000000,175580889,16126000000.0,3232000000,7946000000.0,1956000000,991000000,3207000000,-2819000000,365000000,15122000000.0,18254000000.0,-963000000,JNJ,12/31/2014,104.57
102.86,6719000000,1899000000,177429841,15364000000.0,3605000000,7946000000.0,1946000000,895000000,6025000000,1742000000,312000000,14938000000.0,17236000000.0,348000000,JNJ,3/31/2015,100.6
100.28,6140000000,2129000000,170008492,15583000000.0,3855000000,7946000000.0,2079000000,889000000,6179000000,5762000000,307000000,14085000000.0,17656000000.0,931000000,JNJ,6/30/2015,97.46
92.27,5928000000,2164000000,201657631,15551000000.0,3804000000,7946000000.0,2076000000,929000000,4538000000,2551000000,293000000,14073000000.0,16979000000.0,-420000000,JNJ,9/30/2015,93.35
101.73,6668000000,214000000,161973865,15905000000.0,4413000000,7946000000.0,2072000000,1033000000,4206000000,3758000000,288000000,12857000000.0,17811000000.0,1205000000,JNJ,12/31/2015,102.72
105.9,5965000000,2013000000,172912906,15964000000.0,4163000000,7946000000.0,2069000000,891000000,5736000000,5231000000,282000000,20233000000.0,17482000000.0,39000000,JNJ,3/31/2016,108.2
112.57,6061000000,2293000000,167568126,15972000000.0,3977000000,7946000000.0,2197000000,900000000,5388000000,3681000000,294000000,24535000000.0,18482000000.0,-557000000,JNJ,6/30/2016,121.3
119.19,5971000000,2178000000,130379636,16095000000.0,4245000000,7946000000.0,2185000000,908000000,5792000000,4264000000,319000000,23546000000.0,17820000000.0,54000000,JNJ,9/30/2016,118.13
111.36,6918000000,2640000000,138043546,15912000000.0,4435000000,7946000000.0,2170000000,1055000000,4813000000,4324000000,305000000,22442000000.0,18106000000.0,254000000,JNJ,12/30/2016,115.21
122.49,6082000000,2070000000,166552677,16191000000.0,4690000000,17766000000.0,2171000000,912000000,6079000000,4801000000,300000000,27015000000.0,17766000000.0,219000000,JNJ,3/31/2017,124.55
128.32,6135000000,2296000000,143335525,16458000000.0,5273000000,18839000000.0,2262000000,1150000000,5475000000,5115000000,500000000,27363000000.0,18839000000.0,-527000000,JNJ,6/30/2017,132.29
132.6,6390000000,2585000000,112551362,16628000000.0,5021000000,19650000000.0,2254000000,1711000000,6119000000,4251000000,1100000000,26675000000.0,19650000000.0,297000000,JNJ,9/29/2017,130.01
139.57,7310000000,408000000,110005044,17005000000.0,4971000000,20195000000.0,2256000000,1869000000,3934000000,2560000000,1100000000,30675000000.0,20195000000.0,53000000,JNJ,12/29/2017,139.72
129.11,6443000000,2404000000,147871674,17040000000.0,4518000000,20009000000.0,2253000000,1746000000,6840000000,5190000000,1100000000,29837000000.0,20009000000.0,-60000000,JNJ,3/29/2018,128.15
120.38,6516000000,2639000000,139906981,16632000000.0,4421000000,20830000000.0,2415000000,1717000000,6326000000,1785000000,1100000000,29405000000.0,20830000000.0,-364000000,JNJ,6/29/2018,121.34
134.69,7000000000,3634000000,122169102,16629000000.0,4465000000,20348000000.0,2415000000,1731000000,5766000000,4064000000,1100000000,29480000000.0,20105000000.0,-3000000,JNJ,9/28/2018,138.17
145.57,7537000000,3224000000,289169133,17035000000.0,4182000000,20394000000.0,2411000000,1735000000,4472000000,1222000000,1100000000,27684000000.0,20394000000.0,-978000000,JNJ,12/31/2018,129.05
137.22,6923000000,3748000000,137356242,17000000000.0,5159000000,20021000000.0,2396000000,1761000000,5624000000,3454000000,1100000000,27660000000.0,19919000000.0,22000000,JNJ,3/29/2019,139.79
131.5,6912000000,2666000000,150884200,17248000000.0,5430000000,20562000000.0,2522000000,1705000000,8224000000,6155000000,1100000000,27699000000.0,20479000000.0,1683000000,JNJ,6/28/2019,139.28
127.99,7491000000,2599000000,124079875,17048000000.0,5307000000,20729000000.0,2499000000,1727000000,2795000000,1189000000,1100000000,26919000000.0,20681000000.0,-4214000000,JNJ,9/30/2019,129.38
137.72,8544000000,3232000000,127539619,17658000000.0,5695000000,20747000000.0,2500000000,1816000000,5503000000,4218000000,1200000000,26494000000.0,20747000000.0,-16000000,JNJ,12/31/2019,145.87
134.78,7411000000,2580000000,355130991,17401000000.0,5042000000,20691000000.0,2505000000,1747000000,7634000000,5444000000,1100000000,25393000000.0,20666000000.0,679000000,JNJ,3/31/2020,131.13
147.29,6765000000,2713000000,173851578,17598000000.0,5782000000,18336000000.0,2659000000,1726000000,5085000000,4336000000,1100000000,25062000000.0,18291000000.0,-24000000,JNJ,6/30/2020,140.63
153.87,7044000000,2978000000,138804749,17855000000.0,6131000000,21082000000.0,2659000000,1818000000,5645000000,4149000000,1200000000,32680000000.0,21038000000.0,-1200000000,JNJ,9/30/2020,148.88
146.29,9505000000,4069000000,158848089,18766000000.0,6562000000,22266000000.0,2658000000,1940000000,3034000000,1434000000,1300000000,32635000000.0,22179000000.0,-2354000000,JNJ,12/31/2020,157.38
161.45,8503000000,3178000000,175075046,18367000000.0,6538000000,22321000000.0,2659000000,1894000000,8692000000,6111000000,1200000000,30263000000.0,22258000000.0,882000000,JNJ,3/31/2021,164.35
170.15,8704000000,3394000000,145663761,18632000000.0,7172000000,23312000000.0,2791000000,1839000000,7902000000,6506000000,1200000000,30310000000.0,23272000000.0,488000000,JNJ,6/30/2021,164.74
172.9,8961000000,4322000000,132035291,18478000000.0,6870000000,23338000000.0,2791000000,1814000000,4969000000,3352000000,1100000000,30130000000.0,23318000000.0,-1850000000,JNJ,9/30/2021,161.5
156.88,11055000000,4720000000,167967356,18962000000.0,10216000000,24568000000.0,2791000000,1843000000,5996000000,7093000000,1100000000,29985000000.0,24508000000.0,-9000000,JNJ,12/31/2021,171.07
163.04,9309000000,4072000000,178828338,18701000000.0,9939000000,23426000000.0,2787000000,1769000000,6972000000,4450000000,1100000000,28851000000.0,23416000000.0,102000000,JNJ,3/31/2022,177.23
179.15,9765000000,3703000000,159327466,18354000000.0,9435000000,24020000000.0,2971000000,1744000000,6978000000,4728000000,1100000000,28292000000.0,23982000000.0,-273000000,JNJ,6/30/2022,177.51
161.49,10153000000,3485000000,168208394,18152000000.0,8625000000,19996000000.0,2970000000,1685000000,6371000000,3009000000,1000000000,27603000000.0,19945000000.0,-226000000,JNJ,9/30/2022,163.36
179.0,9889000000,-10425000000,129804586,17982000000.0,9212000000,19939000000.0,2954000000,1772000000,5210000000,3840000000,900000000,26886000000.0,19939000000.0,-1856000000,JNJ,12/30/2022,176.65
153.01,9909000000,3455000000,185727779,20174000000.0,9567000000,20894000000.0,2942000000,1880000000,678000000,273000000,1100000000,34928000000.0,20894000000.0,-6940000000,JNJ,3/31/2023,155.0
154.54,10443000000,3829000000,146420516,20576000000.0,10078000000,25530000000.0,3092000000,1934000000,8308000000,4087000000,1200000000,33901000000.0,25184000000.0,60000000,JNJ,6/30/2023,165.52
161.42,8355000000,3447000000,147239309,18821000000.0,13133000000,21351000000.0,2871000000,1829000000,28228000000,25750000000,1100000000,26051000000.0,21159000000.0,-499000000,JNJ,9/29/2023,155.75
156.44,9632000000,-10122000000,146190240,19898000000.0,14153000000,21395000000.0,2865000000,1843000000,5994000000,4826000000,1100000000,25881000000.0,21395000000.0,421000000,JNJ,12/29/2023,156.74
161.83,8174000000,3542000000,140255821,19632000000.0,14125000000,21383000000.0,2869000000,1815000000,4969000000,5014000000,1100000000,25082000000.0,21228000000.0,-2404000000,JNJ,3/28/2024,158.19
42.63,8174000000,3542000000,939120600,19632000000.0,14125000000,10105000000.0,2869000000,1815000000,12214000000,5014000000,1212000000,25082000000.0,18399000000.0,-2404000000,JPM,6/30/2008,34.31
39.56,8174000000,3542000000,1386597500,19632000000.0,14125000000,5743000000.0,2869000000,1815000000,8651000000,5014000000,1115000000,25082000000.0,14737000000.0,-2404000000,JPM,9/30/2008,46.7
30.67,8174000000,3542000000,1154247300,19632000000.0,14125000000,3394000000.0,2869000000,1815000000,9768000000,-2758000000,1156000000,25082000000.0,17226000000.0,-2404000000,JPM,12/31/2008,31.53
21.7,8174000000,3542000000,2805950700,19632000000.0,14125000000,11658000000.0,2869000000,1815000000,8712000000,3338000000,686000000,25082000000.0,25025000000.0,-2404000000,JPM,3/31/2009,26.58
37.4,8174000000,3542000000,1418979800,10668000000.0,14125000000,12953000000.0,849000000,265000000,8216000000,3773000000,265000000,25082000000.0,25623000000.0,-2404000000,JPM,6/30/2009,34.11
43.08,8174000000,3542000000,710240100,10675000000.0,14125000000,13885000000.0,252000000,254000000,8916000000,7309000000,254000000,25082000000.0,26622000000.0,-2404000000,JPM,9/30/2009,43.82
42.61,8174000000,3542000000,755880700,11118000000.0,14125000000,10786000000.0,489000000,256000000,7369000000,2904000000,256000000,25082000000.0,23164000000.0,-2404000000,JPM,12/31/2009,41.62
42.03,8174000000,3542000000,755522200,11123000000.0,14125000000,13961000000.0,253000000,243000000,7915000000,4307000000,243000000,25082000000.0,27671000000.0,-2404000000,JPM,3/31/2010,44.7
39.32,8174000000,3542000000,975653600,11267000000.0,14125000000,12414000000.0,492000000,235000000,10374000000,6438000000,235000000,25082000000.0,25101000000.0,-2404000000,JPM,6/30/2010,36.61
36.74,8174000000,3542000000,717143800,11316000000.0,14125000000,11322000000.0,257000000,218000000,9525000000,5125000000,218000000,25082000000.0,23824000000.0,-2404000000,JPM,9/30/2010,38.06
37.95,8174000000,3542000000,665999200,13355000000.0,14125000000,13996000000.0,484000000,240000000,10762000000,2736000000,240000000,25082000000.0,26098000000.0,-2404000000,JPM,12/31/2010,42.42
46.47,8174000000,3542000000,684643600,13422000000.0,14125000000,13316000000.0,246000000,217000000,11816000000,5266000000,217000000,25082000000.0,25221000000.0,-2404000000,JPM,3/31/2011,46.1
42.87,8174000000,3542000000,807200100,13679000000.0,14125000000,14943000000.0,1319000000,212000000,12135000000,6357000000,212000000,25082000000.0,26779000000.0,-2404000000,JPM,6/30/2011,40.94
37.62,8174000000,3542000000,1031994300,13812000000.0,14125000000,11946000000.0,1061000000,212000000,9373000000,4588000000,212000000,25082000000.0,23763000000.0,-2404000000,JPM,9/30/2011,30.12
30.86,8174000000,3542000000,818108000,14041000000.0,14125000000,9340000000.0,1269000000,207000000,7877000000,2708000000,207000000,25082000000.0,21471000000.0,-2404000000,JPM,12/30/2011,33.25
39.51,8174000000,3542000000,820652500,14213000000.0,14125000000,14386000000.0,1024000000,193000000,10209000000,6625000000,193000000,25082000000.0,26052000000.0,-2404000000,JPM,3/30/2012,45.98
32.41,8174000000,3542000000,1033963700,14206000000.0,14125000000,11034000000.0,1469000000,191000000,10144000000,4587000000,191000000,25082000000.0,22180000000.0,-2404000000,JPM,6/29/2012,35.73
